source_id,city,sub_market,locality,property_type,bhk,area_sqft,floor,total_floors,furnishing,facing,bathroom,has_parking,has_lift,has_clubhouse,has_pool,has_gym,has_security,has_power_backup,rera_approved,possession_status,listed_price,project_name,developer,age_years,age_years_is_estimated,total_floors_is_estimated,floor_is_estimated
3896,Mumbai,Mumbai,Matunga West,Apartment,2,690.0,1.0,9.0,Semi-Furnished,East,2.0,True,True,True,True,True,True,True,False,Ready to Move,27400000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3895,Mumbai,Mumbai,Matunga West,Apartment,2,690.0,29.0,42.0,Unfurnished,East,1.0,False,True,True,True,True,True,True,False,Under Construction,32500000.0,Ruparel Iris,Ruparel Realty,0,True,False,False
3894,Mumbai,Mumbai,Matunga West,Apartment,3,1200.0,22.0,34.0,Furnished,North,1.0,False,True,True,True,True,True,True,True,Ready to Move,60000000.0,Shreeji Heights,Aksee Real Estate,3,True,False,False
3893,Mumbai,Mumbai,Matunga West,Apartment,3,1140.0,22.0,40.0,Semi-Furnished,East,3.0,True,True,True,True,True,True,True,False,Under Construction,47900000.0,Spenta Ocean Blue,Spenta Corp. Pvt. Ltd.,0,True,False,False
3892,Mumbai,Mumbai,Matunga West,Apartment,2,787.0,23.0,40.0,Semi-Furnished,East,2.0,True,True,True,True,True,True,True,False,Under Construction,29900000.0,Spenta Ocean Blue,Spenta Corp. Pvt. Ltd.,0,True,False,False
3891,Mumbai,Mumbai,Joshi Wadi,Apartment,2,762.0,23.0,38.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Ready to Move,39900000.0,Wadhwa Pristine,The Wadhwa Group,3,True,False,False
3890,Mumbai,Mumbai,Matunga West,Apartment,2,780.0,3.0,38.0,Semi-Furnished,West,2.0,True,True,True,True,True,True,True,True,Ready to Move,38900000.0,Wadhwa Pristine,The Wadhwa Group,3,True,False,False
3889,Mumbai,Mumbai,Matunga West,Apartment,4,2050.0,12.0,44.0,Unfurnished,West,4.0,True,True,True,True,True,True,True,False,Ready to Move,119900000.0,The Wadhwa W54,The Wadhwa Group,3,True,False,False
3888,Mumbai,Mumbai,Matunga West,Apartment,2,800.0,25.0,43.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,False,Ready to Move,30000000.0,Ruparel Iris,Ruparel Realty,3,True,False,False
3887,Mumbai,Mumbai,Matunga West,Apartment,3,1200.0,12.0,31.0,Furnished,East,3.0,True,True,True,True,True,True,True,False,Ready to Move,59999999.0,Sheerji Heights,Individual Seller (Not Builder-Listed),3,True,True,True
3886,Mumbai,Mumbai,Matunga West,Apartment,2,750.0,5.0,20.0,Unfurnished,West,2.0,False,True,True,True,True,True,True,False,Ready to Move,37700000.0,Lifescapes Mirage,Rohan Lifescapes,3,True,False,False
3885,Mumbai,Mumbai,Matunga West,Apartment,2,782.0,20.0,25.0,Semi-Furnished,West,2.0,True,True,True,True,True,True,True,False,Under Construction,33000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
3884,Mumbai,Mumbai,Matunga West,Apartment,1,386.0,20.0,25.0,Semi-Furnished,West,2.0,True,True,True,True,True,True,True,False,Under Construction,16500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
3883,Mumbai,Mumbai,Matunga West,Apartment,2,732.0,12.0,31.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,False,Ready to Move,34300000.0,Wadhwa Pristine,The Wadhwa Group,3,True,True,True
3882,Mumbai,Mumbai,Matunga West,Apartment,3,1243.0,27.0,38.0,Semi-Furnished,East,4.0,True,True,True,True,True,True,True,True,Ready to Move,69900000.0,Wadhwa Pristine,The Wadhwa Group,3,True,False,False
3881,Mumbai,Mumbai,Matunga West,Apartment,1,550.0,3.0,7.0,Unfurnished,East,2.0,False,True,True,True,True,True,True,False,Ready to Move,19000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3880,Mumbai,Mumbai,Matunga West,Apartment,2,780.0,12.0,31.0,Unfurnished,East,2.0,False,True,True,False,True,True,True,False,Ready to Move,44000000.0,Wadhwa Pristine,The Wadhwa Group,3,True,True,True
3879,Mumbai,Mumbai,Matunga West,Apartment,2,710.0,12.0,31.0,Unfurnished,East,2.0,True,True,False,False,True,True,True,False,Ready to Move,34000000.0,Ruparel Iris,Ruparel Realty,3,True,True,True
3878,Mumbai,Mumbai,Mahalaxmi Sindhi Colony,Apartment,3,1235.0,30.0,38.0,Semi-Furnished,East,4.0,True,True,True,True,True,True,True,True,Ready to Move,70000000.0,Wadhwa Pristine,The Wadhwa Group,3,True,False,False
3877,Mumbai,Mumbai,Matunga West,Apartment,3,1243.0,12.0,31.0,Semi-Furnished,East,3.0,True,True,False,False,True,True,True,False,Ready to Move,61500000.0,Wadhwa Pristine,The Wadhwa Group,3,True,True,True
3876,Mumbai,Mumbai,Matunga West,Apartment,2,732.0,12.0,31.0,Unfurnished,North,2.0,True,True,True,True,True,True,True,False,Ready to Move,38500000.0,Wadhwa Pristine,The Wadhwa Group,3,True,True,True
3875,Mumbai,Mumbai,Matunga West,Apartment,2,732.0,17.0,38.0,Unfurnished,North,2.0,True,True,True,True,True,True,True,False,Ready to Move,39300000.0,Wadhwa Pristine,The Wadhwa Group,3,True,False,False
3874,Mumbai,Mumbai,Matunga West,Apartment,2,710.0,27.0,40.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Ready to Move,31000000.0,Ruparel Iris,Ruparel Realty,3,True,False,False
3873,Mumbai,Mumbai,Matunga West,Apartment,2,710.0,27.0,40.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Ready to Move,31000000.0,Ruparel Iris,Ruparel Realty,3,True,False,False
3872,Mumbai,Mumbai,Matunga West,Apartment,3,1243.0,12.0,25.0,Semi-Furnished,North - East,3.0,True,True,True,True,True,True,True,False,Ready to Move,66000000.0,Wadhwa Pristine,The Wadhwa Group,3,True,False,False
3871,Mumbai,Mumbai,Matunga West,Apartment,2,837.0,22.0,40.0,Semi-Furnished,West,2.0,True,True,True,True,True,True,True,True,Ready to Move,35500000.0,Ruparel Iris,Ruparel Realty,3,True,False,False
3870,Mumbai,Mumbai,Matunga West,Apartment,3,1200.0,23.0,31.0,Furnished,East,3.0,False,True,True,True,True,True,True,False,Ready to Move,59900000.0,Shreeji Heights,Aksee Real Estate,3,True,False,False
3869,Mumbai,Mumbai,Matunga West,Apartment,2,753.0,27.0,43.0,Semi-Furnished,East,2.0,True,True,False,True,True,True,False,False,Ready to Move,36000000.0,Ruparel Iris,Ruparel Realty,3,True,False,False
3868,Mumbai,Mumbai,Matunga West,Apartment,2,732.0,28.0,38.0,Unfurnished,West,2.0,True,True,True,True,True,True,True,False,Ready to Move,38900000.0,Wadhwa Pristine,The Wadhwa Group,3,True,False,False
3867,Mumbai,Mumbai,Matunga West,Apartment,3,1243.0,34.0,38.0,Unfurnished,West,4.0,True,True,True,True,True,True,True,True,Ready to Move,69900000.0,Wadhwa Pristine,The Wadhwa Group,3,True,False,False
3866,Mumbai,Mumbai,Matunga West,Apartment,2,672.0,18.0,28.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Under Construction,34500000.0,Aangan,TREC,0,True,False,False
3865,Mumbai,Mumbai,Matunga East,Apartment,2,1300.0,16.0,20.0,Semi-Furnished,East,3.0,True,True,True,True,True,True,True,True,Ready to Move,68500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3864,Mumbai,Mumbai,Matunga East,Apartment,4,2300.0,18.0,21.0,Unfurnished,East,4.0,True,True,True,True,True,True,True,False,Under Construction,129900000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
3862,Mumbai,Mumbai,Matunga East,Apartment,3,1299.0,14.0,18.0,Unfurnished,North - East,3.0,True,True,True,True,True,True,True,False,Ready to Move,64500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3861,Mumbai,Mumbai,Brhmanwada,Apartment,2,375.0,7.0,17.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Ready to Move,14000000.0,Hubtown Harmony,Hubtown Ltd.,3,True,False,False
3860,Mumbai,Mumbai,Five Gardens,Apartment,4,2000.0,3.0,3.0,Furnished,North - East,3.0,True,True,True,True,True,True,True,False,Ready to Move,86000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3859,Mumbai,Mumbai,Matunga East,Apartment,2,560.0,4.0,12.0,Furnished,South -West,2.0,True,True,True,True,True,True,True,False,Ready to Move,30000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3858,Mumbai,Mumbai,Matunga East,Apartment,2,840.0,7.0,18.0,Unfurnished,North,2.0,True,True,True,True,True,True,True,False,Ready to Move,37500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,True,True
3857,Mumbai,Mumbai,Matunga East,Apartment,4,1722.0,12.0,20.0,Unfurnished,Unknown,4.0,False,False,False,False,False,False,False,False,Ready to Move,94900000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3856,Mumbai,Mumbai,Matunga East,Apartment,2,850.0,17.0,40.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,False,Under Construction,37600000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
3855,Mumbai,Mumbai,Matunga East,Apartment,3,900.0,18.0,21.0,Unfurnished,West,3.0,False,True,True,True,True,True,True,False,Under Construction,43500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
3854,Mumbai,Mumbai,Matunga East,Apartment,2,648.0,15.0,21.0,Semi-Furnished,East,2.0,True,True,True,True,True,True,True,False,Ready to Move,32400000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3853,Mumbai,Mumbai,Matunga East,Apartment,1,470.0,6.0,14.0,Semi-Furnished,East,1.0,False,True,False,False,False,True,True,False,Ready to Move,22500000.0,Mody Kunj,Mehta Group,3,True,False,False
3852,Mumbai,Mumbai,Matunga East,Apartment,3,1065.0,6.0,16.0,Unfurnished,East,3.0,True,True,True,True,True,True,True,True,Ready to Move,59500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3851,Mumbai,Mumbai,Matunga East,Apartment,2,735.0,10.0,17.0,Unfurnished,East,2.0,False,True,True,True,True,True,True,False,Under Construction,36500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
3850,Mumbai,Mumbai,Matunga East,Apartment,2,525.0,9.0,17.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Under Construction,19900000.0,Hubtown Harmony,Hubtown Ltd.,0,True,False,False
3849,Mumbai,Mumbai,Matunga East,Apartment,3,921.0,9.0,17.0,Unfurnished,East,4.0,True,True,True,True,True,True,True,True,Under Construction,31100000.0,Hubtown Harmony,Hubtown Ltd.,0,True,False,False
3848,Mumbai,Mumbai,Matunga East,Apartment,3,553.0,17.0,20.0,Unfurnished,West,2.0,True,True,True,True,True,True,True,False,Under Construction,21000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
3847,Mumbai,Mumbai,Matunga East,Apartment,2,720.0,8.0,20.0,Unfurnished,North - East,2.0,True,True,True,True,True,True,True,False,Ready to Move,33000000.0,M19,Individual Seller (Not Builder-Listed),3,True,False,False
3846,Mumbai,Mumbai,Matunga East,Apartment,4,1400.0,5.0,18.0,Semi-Furnished,East,3.0,False,True,False,False,False,True,True,False,Ready to Move,71500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3845,Mumbai,Mumbai,Five Gardens,Apartment,4,2200.0,11.0,20.0,Semi-Furnished,East,4.0,False,True,False,False,True,True,True,False,Ready to Move,125000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3844,Mumbai,Mumbai,Matunga East,Apartment,2,720.0,9.0,20.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Ready to Move,25000000.0,Hubtown Harmony,Hubtown Ltd.,3,True,False,False
3843,Mumbai,Mumbai,Matunga East,Apartment,3,1085.0,8.0,16.0,Unfurnished,East,3.0,True,True,True,True,True,True,True,True,Ready to Move,60200000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3842,Mumbai,Mumbai,Matunga East,Apartment,3,1151.0,17.0,21.0,Unfurnished,East,3.0,True,True,True,True,True,True,True,False,Under Construction,57000000.0,Devi Sadan Apartment,Individual Seller (Not Builder-Listed),0,True,False,False
3841,Mumbai,Mumbai,Five Gardens,Apartment,3,1050.0,8.0,10.0,Unfurnished,East,3.0,True,True,True,True,True,True,True,False,Ready to Move,53700000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3840,Mumbai,Mumbai,Matunga East,Apartment,2,1030.0,-2.0,20.0,Semi-Furnished,North - East,2.0,True,True,True,True,True,True,True,True,Ready to Move,49000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3839,Mumbai,Mumbai,Matunga East,Apartment,2,850.0,20.0,45.0,Semi-Furnished,North - East,3.0,True,True,True,True,True,True,True,False,Under Construction,35000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
3837,Mumbai,Mumbai,Brhmanwada,Apartment,2,605.0,16.0,17.0,Semi-Furnished,North - East,2.0,True,True,True,True,True,True,True,True,Ready to Move,26410000.0,9 Uma  Ishaan,Natu VijayLaxmi,3,True,False,False
3836,Mumbai,Mumbai,Five Gardens,Apartment,2,850.0,22.0,51.0,Semi-Furnished,East,3.0,True,True,True,True,True,True,True,False,Under Construction,37000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
3835,Mumbai,Mumbai,Matunga East,Apartment,3,1085.0,8.0,16.0,Unfurnished,East,3.0,True,True,True,True,True,True,True,True,Ready to Move,60200000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3834,Mumbai,Mumbai,Matunga East,Apartment,3,1151.0,17.0,21.0,Unfurnished,East,3.0,True,True,True,True,True,True,True,False,Under Construction,57000000.0,Devi Sadan Apartment,Individual Seller (Not Builder-Listed),0,True,False,False
3833,Mumbai,Mumbai,Five Gardens,Apartment,3,1050.0,8.0,10.0,Unfurnished,East,3.0,True,True,True,True,True,True,True,False,Ready to Move,53700000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3832,Mumbai,Mumbai,Matunga East,Apartment,2,1030.0,-2.0,20.0,Semi-Furnished,North - East,2.0,True,True,True,True,True,True,True,True,Ready to Move,49000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3831,Mumbai,Mumbai,Matunga East,Apartment,2,850.0,20.0,45.0,Semi-Furnished,North - East,3.0,True,True,True,True,True,True,True,False,Under Construction,35000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
3829,Mumbai,Mumbai,Brhmanwada,Apartment,2,605.0,16.0,17.0,Semi-Furnished,North - East,2.0,True,True,True,True,True,True,True,True,Ready to Move,26410000.0,9 Uma  Ishaan,Natu VijayLaxmi,3,True,False,False
3828,Mumbai,Mumbai,Five Gardens,Apartment,2,850.0,22.0,51.0,Semi-Furnished,East,3.0,True,True,True,True,True,True,True,False,Under Construction,37000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),0,True,False,False
3826,Mumbai,Mumbai,Matunga East,Apartment,1,357.0,10.0,23.0,Unfurnished,Unknown,2.0,False,False,False,False,False,False,False,False,Ready to Move,8100000.0,Gulraj Paradise,Reliable Group,3,True,False,False
3825,Mumbai,Mumbai,Matunga East,Apartment,1,360.0,20.0,23.0,Unfurnished,West,2.0,False,True,False,False,False,True,False,False,Under Construction,7200000.0,Gulraj Paradise,Reliable Group,0,True,False,False
3824,Mumbai,Mumbai,Matunga East,Apartment,3,1151.0,17.0,18.0,Unfurnished,East,3.0,False,True,True,True,True,True,True,True,Under Construction,53999400.0,Devi Sadan Apartment,Individual Seller (Not Builder-Listed),0,True,False,False
3823,Mumbai,Mumbai,Five Gardens,Apartment,3,1150.0,18.0,18.0,Semi-Furnished,Unknown,3.0,False,False,False,False,False,False,False,False,Under Construction,57500000.0,Godrej Five Gardens,Godrej Properties,0,True,False,False
3822,Mumbai,Mumbai,Matunga East,Apartment,4,2200.0,9.0,21.0,Semi-Furnished,East,3.0,False,True,True,True,True,True,True,False,Ready to Move,85000000.0,Gold Finch Apartment,Happy Homes,3,True,False,False
3821,Mumbai,Mumbai,Five Gardens,Apartment,3,1499.0,30.0,36.0,Semi-Furnished,North,3.0,True,True,True,True,True,True,True,False,Under Construction,107500000.0,Godrej Five Gardens,Godrej Properties,0,True,False,False
3820,Mumbai,Mumbai,Matunga East,Apartment,3,1450.0,14.0,18.0,Semi-Furnished,North - East,3.0,True,True,True,True,True,True,True,False,Ready to Move,64000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3819,Mumbai,Mumbai,Matunga East,Apartment,2,550.0,1.0,8.0,Unfurnished,Unknown,2.0,True,True,False,False,False,False,True,False,Ready to Move,22500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3818,Mumbai,Mumbai,Five Gardens,Apartment,3,1075.0,2.0,10.0,Furnished,Unknown,3.0,False,False,False,False,False,False,False,False,Ready to Move,60000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3817,Mumbai,Mumbai,Matunga East,Apartment,2,640.0,1.0,4.0,Semi-Furnished,East,2.0,False,False,False,False,False,True,True,False,Ready to Move,27000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3816,Mumbai,Mumbai,Matunga East,Apartment,1,340.0,13.0,23.0,Semi-Furnished,East,2.0,True,True,True,False,True,True,False,False,Under Construction,7200000.0,Gulraj Paradise,Reliable Group,0,True,False,False
3815,Mumbai,Mumbai,Matunga East,Apartment,2,650.0,2.0,3.0,Unfurnished,East,2.0,False,True,True,True,True,True,True,False,Ready to Move,19500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3814,Mumbai,Mumbai,Matunga East,Apartment,2,882.0,2.0,7.0,Furnished,North - East,3.0,False,False,False,False,False,False,False,False,Ready to Move,43500000.0,Pranav Apartment,Individual Seller (Not Builder-Listed),3,True,False,False
3813,Mumbai,Mumbai,Matunga East,Apartment,2,800.0,5.0,7.0,Unfurnished,Unknown,2.0,False,True,True,True,True,True,True,False,Ready to Move,38000000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3812,Mumbai,Mumbai,Brhmanwada,Apartment,5,2000.0,8.0,14.0,Semi-Furnished,Unknown,5.0,True,True,True,True,True,True,True,False,Ready to Move,90000000.0,Mody Kunj,Mehta Group,3,True,False,False
3811,Mumbai,Mumbai,Brhmanwada,Apartment,2,390.0,1.0,17.0,Unfurnished,Unknown,2.0,False,True,True,True,True,True,True,False,Ready to Move,16700000.0,Hubtown Harmony,Hubtown Ltd.,3,True,False,False
3810,Mumbai,Mumbai,Brhmanwada,Apartment,2,525.0,10.0,17.0,Unfurnished,East,2.0,True,True,True,True,True,True,True,True,Ready to Move,16000000.0,Hubtown Harmony,Hubtown Ltd.,3,True,False,False
3809,Mumbai,Mumbai,Matunga East,Apartment,4,2210.0,16.0,22.0,Semi-Furnished,North - East,4.0,True,True,True,True,True,True,True,False,Ready to Move,92500000.0,Independent / Resale (No Project),Individual Seller (Not Builder-Listed),3,True,False,False
3808,Mumbai,Mumbai,Matunga East,Apartment,3,1171.0,8.0,20.0,Unfurnished,South -West,3.0,True,True,True,True,True,True,True,False,Ready to Move,60000000.0,M19,Individual Seller (Not Builder-Listed),3,True,False,False
